,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
786,721433283,Existing Customer,39,F,1,High School,Single,$40K - $60K,Blue,20,3,2,2,9956.0,1117,8839.0,0.515,1447,39,0.696,0.112,0.00010386,0.9999
788,716909283,Existing Customer,60,M,1,Post-Graduate,Single,$80K - $120K,Blue,48,3,1,3,30655.0,0,30655.0,0.475,3280,78,0.625,0.0,0.00010231,0.9999
799,779330208,Existing Customer,62,F,1,College,Married,Less than $40K,Blue,44,3,2,3,2378.0,1610,768.0,0.448,1807,45,0.607,0.677,0.0001747,0.99983
803,711748983,Existing Customer,30,M,1,High School,Married,$60K - $80K,Blue,17,3,3,2,7906.0,1631,6275.0,0.889,1946,45,0.552,0.206,0.00016413,0.99984
807,717787533,Existing Customer,51,F,1,High School,Married,Less than $40K,Blue,40,4,1,1,5158.0,2190,2968.0,0.426,1229,34,0.478,0.425,3.0307e-05,0.99997
810,708455883,Attrited Customer,57,M,1,Graduate,Single,$80K - $120K,Blue,36,2,3,2,10244.0,861,9383.0,0.78,1127,29,0.381,0.084,0.99411,0.00589
815,721301733,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,38,6,3,2,22140.0,733,21407.0,0.987,1580,45,0.667,0.033,0.00016883,0.99983
818,717548358,Existing Customer,38,F,1,College,Married,Less than $40K,Blue,25,3,3,1,2580.0,2265,315.0,0.824,1665,57,0.629,0.878,9.8992e-05,0.9999
824,711556533,Existing Customer,43,F,1,Graduate,Unknown,Unknown,Blue,36,6,3,3,9851.0,0,9851.0,1.034,1212,24,0.6,0.0,0.00028395,0.99972
825,717420333,Existing Customer,37,M,1,High School,Single,$60K - $80K,Blue,26,4,3,2,7349.0,2517,4832.0,0.877,2701,60,0.714,0.342,0.00016413,0.99984
828,717707133,Existing Customer,32,M,1,Unknown,Single,$40K - $60K,Blue,24,6,2,3,10060.0,2322,7738.0,0.894,2184,63,1.032,0.231,0.00019751,0.9998
831,718909158,Existing Customer,38,M,1,College,Married,Less than $40K,Blue,25,6,3,3,5559.0,658,4901.0,0.627,1793,37,0.947,0.118,0.00027607,0.99972
837,714306258,Existing Customer,56,M,1,College,Married,$60K - $80K,Blue,46,3,2,1,10117.0,2242,7875.0,0.662,1509,44,0.467,0.222,6.2639e-05,0.99994
842,718923858,Existing Customer,42,M,1,College,Married,$60K - $80K,Silver,29,5,2,2,26750.0,1204,25546.0,0.428,1131,29,0.318,0.045,9.3852e-05,0.99991
850,708249708,Existing Customer,48,F,1,Doctorate,Married,Less than $40K,Blue,39,3,3,3,4844.0,1576,3268.0,0.809,1489,48,0.6,0.325,0.00041087,0.99959
852,779506158,Existing Customer,39,F,1,College,Married,Less than $40K,Blue,22,3,1,2,3214.0,2257,957.0,1.279,2516,42,0.75,0.702,5.0261e-05,0.99995
853,759823158,Existing Customer,46,M,1,Unknown,Married,$60K - $80K,Blue,39,4,3,3,5374.0,2324,3050.0,0.423,1557,49,0.4,0.432,0.00031211,0.99969
862,813469458,Existing Customer,26,F,1,Graduate,Single,$40K - $60K,Blue,20,6,3,3,1438.3,673,765.3,0.595,2167,48,0.412,0.468,0.00028395,0.99972
866,711809283,Existing Customer,31,M,1,Unknown,Married,Less than $40K,Blue,36,3,3,3,1868.0,1515,353.0,1.359,2229,35,0.667,0.811,0.00031211,0.99969
884,715848408,Existing Customer,61,M,1,Graduate,Unknown,$80K - $120K,Blue,52,6,6,1,8851.0,0,8851.0,0.731,1257,36,0.44,0.0,8.0376e-05,0.99992
888,713743158,Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue,36,4,3,2,19063.0,1714,17349.0,0.786,1270,21,0.615,0.09,0.00016883,0.99983
896,715901508,Existing Customer,35,M,1,High School,Married,$80K - $120K,Blue,25,6,1,2,23991.0,2307,21684.0,0.912,1843,43,0.72,0.096,5.0256e-05,0.99995
898,778573233,Existing Customer,61,F,1,Graduate,Married,Less than $40K,Blue,54,3,2,2,3102.0,2091,1011.0,0.704,1977,50,1.0,0.674,0.00010684,0.99989
904,720147633,Existing Customer,61,M,1,Unknown,Single,$40K - $60K,Blue,47,3,2,2,11915.0,1631,10284.0,0.748,1956,63,0.537,0.137,0.00011743,0.99988
912,779338683,Existing Customer,62,M,1,Graduate,Married,$60K - $80K,Blue,44,5,2,2,14825.0,962,13863.0,0.76,1904,49,0.531,0.065,0.00010684,0.99989
921,778663458,Attrited Customer,65,M,1,High School,Married,Less than $40K,Blue,47,3,2,1,1759.0,0,1759.0,1.058,821,18,0.5,0.0,0.98429,0.01571
922,716024808,Attrited Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,36,3,3,3,4829.0,2418,2411.0,0.601,938,21,0.4,0.501,0.99649,0.00350838
925,713854608,Existing Customer,62,M,1,Uneducated,Married,$60K - $80K,Blue,36,6,3,3,9521.0,1669,7852.0,1.308,2444,63,0.4,0.175,0.00029196,0.99971
934,721129383,Existing Customer,53,F,1,Doctorate,Married,Less than $40K,Blue,36,3,1,2,3128.0,2517,611.0,0.696,2361,42,0.826,0.805,7.4811e-05,0.99993
939,772375533,Existing Customer,30,M,1,Graduate,Married,$80K - $120K,Blue,19,5,3,2,9959.0,2377,7582.0,1.1,1560,39,0.696,0.239,0.00016883,0.99983
941,711878733,Existing Customer,60,M,1,Uneducated,Married,$60K - $80K,Blue,48,3,1,3,10264.0,2073,8191.0,0.62,1685,45,0.364,0.202,8.9404e-05,0.99991
950,788814783,Existing Customer,39,M,1,Uneducated,Single,$60K - $80K,Blue,22,4,3,3,9204.0,845,8359.0,0.673,1820,58,0.611,0.092,0.00029196,0.99971
953,709942383,Existing Customer,34,M,1,Graduate,Married,$80K - $120K,Blue,36,5,3,2,6313.0,782,5531.0,0.931,1703,34,0.889,0.124,0.00016883,0.99983
962,713670333,Existing Customer,60,M,1,Unknown,Single,Less than $40K,Blue,52,5,3,2,2486.0,1464,1022.0,0.731,1378,27,0.421,0.589,0.00018558,0.99981
975,717180633,Existing Customer,59,M,1,Post-Graduate,Married,$40K - $60K,Blue,36,4,2,2,2483.0,1372,1111.0,1.642,1704,35,0.458,0.553,0.00012571,0.99987
979,710070183,Existing Customer,53,F,1,High School,Single,Less than $40K,Blue,36,3,2,2,2615.0,1772,843.0,0.611,1419,38,0.357,0.678,0.00010386,0.9999
980,789605658,Existing Customer,42,F,1,Doctorate,Married,$40K - $60K,Blue,35,4,3,2,2985.0,2355,630.0,0.602,1065,27,0.588,0.789,0.00024431,0.99976
982,710164683,Existing Customer,33,M,1,Graduate,Married,$60K - $80K,Blue,22,3,1,3,2859.0,2517,342.0,1.254,2247,36,0.636,0.88,8.6952e-05,0.99991
994,717561108,Existing Customer,52,M,1,Graduate,Married,$80K - $120K,Blue,36,4,3,2,34516.0,549,33967.0,0.78,1629,32,0.778,0.016,0.00016883,0.99983
996,772460508,Existing Customer,53,M,1,Uneducated,Married,$40K - $60K,Blue,43,3,1,2,4426.0,1530,2896.0,0.518,1231,34,0.214,0.346,5.3155e-05,0.99995
997,720484908,Existing Customer,65,F,1,Post-Graduate,Married,$40K - $60K,Blue,52,5,3,3,2155.0,0,2155.0,1.423,1655,27,1.25,0.0,0.00033411,0.99967
998,771237933,Existing Customer,47,M,1,Uneducated,Unknown,$80K - $120K,Blue,34,4,1,3,20620.0,1085,19535.0,1.276,1477,23,0.533,0.053,8.9404e-05,0.99991
1008,718797558,Existing Customer,39,F,1,Graduate,Married,Unknown,Blue,30,3,2,3,2917.0,1357,1560.0,1.593,2422,46,0.438,0.465,0.00017969,0.99982
1012,710789058,Existing Customer,55,M,1,Graduate,Single,$120K +,Blue,42,4,2,3,34516.0,1478,33038.0,0.967,1308,41,0.414,0.043,0.00017969,0.99982
1013,716174433,Existing Customer,65,F,1,College,Married,Less than $40K,Blue,54,3,3,3,2888.0,1134,1754.0,1.479,2489,54,0.742,0.393,0.00027607,0.99972
1014,789886533,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,44,3,3,3,3947.0,1746,2201.0,0.478,1110,21,0.4,0.442,0.00027604,0.99972
1015,715210308,Existing Customer,40,F,1,High School,Married,Unknown,Blue,31,3,3,4,15970.0,1212,14758.0,0.542,1260,32,0.524,0.076,0.00047086,0.99953
1027,709380333,Existing Customer,57,M,1,Uneducated,Married,$120K +,Blue,36,6,2,3,24545.0,1735,22810.0,0.664,1671,45,0.5,0.071,0.00018475,0.99982
1028,778574283,Existing Customer,53,F,1,Uneducated,Married,$40K - $60K,Blue,46,5,2,3,1438.3,0,1438.3,0.743,2118,64,0.455,0.0,0.00018475,0.99982
1030,714661233,Existing Customer,39,M,1,Graduate,Single,$120K +,Blue,24,6,2,4,10074.0,2517,7557.0,0.77,1729,52,0.926,0.25,0.00030653,0.99969
1039,709465758,Existing Customer,62,F,1,Post-Graduate,Married,Less than $40K,Blue,53,3,1,3,1438.3,0,1438.3,0.699,902,31,0.409,0.0,0.00010231,0.9999
1050,772674933,Existing Customer,51,M,1,Uneducated,Married,$80K - $120K,Blue,41,5,3,3,5638.0,808,4830.0,0.781,2036,50,0.613,0.143,0.00029196,0.99971
1051,720148983,Existing Customer,54,F,1,Uneducated,Married,Less than $40K,Blue,40,5,2,4,2178.0,1144,1034.0,1.585,1724,47,1.043,0.525,0.00031517,0.99968
1061,713049933,Existing Customer,65,F,1,High School,Married,Unknown,Blue,36,5,2,2,5756.0,0,5756.0,1.046,2144,44,0.63,0.0,0.00010386,0.9999
1066,721265883,Existing Customer,26,M,1,Graduate,Single,Less than $40K,Blue,13,3,3,2,2174.0,1514,660.0,0.607,2510,44,0.294,0.696,0.00016883,0.99983
1067,715049583,Existing Customer,60,M,1,Unknown,Married,$60K - $80K,Blue,54,5,3,3,3398.0,2341,1057.0,0.714,1169,31,0.409,0.689,0.00031211,0.99969
1072,712003083,Existing Customer,55,M,1,Graduate,Married,$80K - $120K,Blue,36,3,2,4,34516.0,2102,32414.0,0.912,1612,33,0.737,0.061,0.00030653,0.99969
1073,754282908,Existing Customer,50,F,1,Post-Graduate,Married,Less than $40K,Blue,43,3,1,3,3368.0,844,2524.0,0.838,2022,59,0.686,0.251,0.00010231,0.9999
1090,720848733,Existing Customer,38,M,1,High School,Married,$80K - $120K,Blue,24,4,3,2,13363.0,1230,12133.0,0.688,1815,33,0.435,0.092,0.00016413,0.99984
1096,779707308,Existing Customer,35,F,1,Graduate,Married,Less than $40K,Blue,18,5,1,2,7583.0,1619,5964.0,1.468,2229,53,1.208,0.214,5.1697e-05,0.99995
1103,771903033,Existing Customer,36,F,1,Graduate,Married,Less than $40K,Blue,25,5,1,2,2999.0,1247,1752.0,0.962,2017,40,0.6,0.416,5.1697e-05,0.99995
1105,803347908,Existing Customer,34,F,1,Graduate,Single,Less than $40K,Gold,28,4,3,2,15987.0,0,15987.0,1.494,2327,65,0.806,0.0,0.00019451,0.99981
1108,709662708,Existing Customer,65,M,1,High School,Married,$40K - $60K,Blue,53,3,3,3,3506.0,1604,1902.0,0.574,1953,61,0.649,0.458,0.00027604,0.99972
1126,710032608,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,32,3,1,3,5927.0,2320,3607.0,0.544,1558,46,0.643,0.391,8.6952e-05,0.99991
1141,714078558,Attrited Customer,62,F,1,High School,Married,$40K - $60K,Blue,53,2,1,1,5249.0,0,5249.0,0.758,1315,31,0.722,0.0,0.96806,0.03194
1143,788826408,Existing Customer,33,M,1,Uneducated,Married,$120K +,Blue,16,6,1,3,10705.0,1352,9353.0,1.171,2434,58,0.812,0.126,8.9404e-05,0.99991
1145,718082208,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,30,5,3,4,6469.0,2351,4118.0,1.018,1717,50,0.667,0.363,0.00048435,0.99952
1149,709426608,Existing Customer,56,M,1,Doctorate,Married,$60K - $80K,Blue,46,5,2,4,5248.0,1816,3432.0,0.696,2305,45,0.731,0.346,0.00044353,0.99956
1152,715937133,Existing Customer,64,F,1,Uneducated,Married,$40K - $60K,Blue,52,6,2,2,4999.0,2299,2700.0,0.716,1601,48,0.5,0.46,0.00010985,0.99989
1155,713693958,Existing Customer,38,F,1,Uneducated,Single,Less than $40K,Blue,27,6,3,4,8638.0,0,8638.0,0.489,1295,29,0.381,0.0,0.000498,0.9995
1156,715443708,Existing Customer,53,M,1,Uneducated,Married,$120K +,Blue,45,5,1,3,9343.0,1286,8057.0,0.712,1385,31,0.722,0.138,8.9404e-05,0.99991
1160,720674133,Existing Customer,36,M,1,Uneducated,Married,$40K - $60K,Blue,16,5,3,2,3735.0,2027,1708.0,0.79,1672,48,0.655,0.543,0.0001736,0.99983
1164,712168833,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,36,6,3,3,2133.0,1469,664.0,0.831,1426,37,0.682,0.689,0.00027604,0.99972
1165,780581508,Existing Customer,58,F,1,Doctorate,Single,$40K - $60K,Silver,47,5,2,4,16677.0,1590,15087.0,0.885,1410,37,0.609,0.095,0.00040077,0.9996
1167,778782858,Existing Customer,60,M,1,Graduate,Single,Less than $40K,Blue,48,5,3,3,3980.0,930,3050.0,0.72,4449,82,0.608,0.234,0.00028395,0.99972
1173,714790008,Existing Customer,38,F,1,Unknown,Single,Less than $40K,Blue,36,3,2,3,3764.0,0,3764.0,0.583,1572,57,0.357,0.0,0.00019751,0.9998
1181,773288958,Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,31,6,3,3,7475.0,1473,6002.0,0.775,1592,30,0.429,0.197,0.00028395,0.99972
1182,811721133,Existing Customer,62,M,1,High School,Married,$40K - $60K,Blue,56,5,3,3,2359.0,1242,1117.0,1.043,2021,50,0.613,0.526,0.00027604,0.99972
1186,798110358,Existing Customer,64,F,1,High School,Married,$40K - $60K,Blue,56,4,2,4,1438.3,0,1438.3,0.693,1417,35,0.591,0.0,0.00029799,0.9997
1188,714350658,Existing Customer,32,M,1,Graduate,Single,Unknown,Blue,26,6,3,4,18889.0,1880,17009.0,0.702,2979,55,0.774,0.1,0.00048435,0.99952
1189,826478958,Existing Customer,52,M,1,College,Married,$80K - $120K,Blue,48,4,3,3,2066.0,1601,465.0,0.742,1578,41,0.414,0.775,0.00027607,0.99972
1192,718561458,Existing Customer,54,M,1,High School,Married,$60K - $80K,Blue,36,4,1,4,20050.0,1225,18825.0,0.907,1306,26,0.238,0.061,0.00014421,0.99986
1194,719469333,Existing Customer,33,F,1,High School,Single,Less than $40K,Blue,25,6,3,4,6193.0,695,5498.0,0.632,2456,69,0.725,0.112,0.00047086,0.99953
1196,788827308,Existing Customer,65,M,1,Graduate,Married,Less than $40K,Blue,50,6,2,4,4507.0,1574,2933.0,0.744,1793,38,0.652,0.349,0.00030653,0.99969
1201,789344358,Existing Customer,57,F,1,Unknown,Married,Less than $40K,Blue,47,4,1,3,3416.0,2468,948.0,0.598,1536,42,0.556,0.722,9.5577e-05,0.9999
1220,718726833,Existing Customer,39,M,1,High School,Married,$80K - $120K,Blue,28,4,2,4,3327.0,0,3327.0,1.089,1665,36,0.636,0.0,0.00029799,0.9997
1221,780605508,Existing Customer,53,M,1,Unknown,Married,$40K - $60K,Blue,41,5,1,3,2885.0,1433,1452.0,1.017,1170,23,0.769,0.497,9.5577e-05,0.9999
1223,711213108,Existing Customer,32,M,1,College,Divorced,$80K - $120K,Blue,36,5,3,4,34516.0,0,34516.0,0.845,2305,60,0.714,0.0,0.00047091,0.99953
1230,715079208,Existing Customer,54,M,1,College,Married,$80K - $120K,Blue,42,4,1,4,9642.0,2517,7125.0,0.614,1401,35,0.458,0.261,0.00014422,0.99986
1232,709579383,Existing Customer,58,M,1,Uneducated,Married,$80K - $120K,Blue,50,5,3,2,6978.0,1148,5830.0,1.645,1362,26,1.0,0.165,0.0001736,0.99983
1233,781923483,Existing Customer,53,F,1,College,Married,$40K - $60K,Blue,47,3,3,4,2459.0,1733,726.0,1.216,2309,62,0.632,0.705,0.00047091,0.99953
1234,718654533,Existing Customer,33,F,1,High School,Single,Less than $40K,Silver,24,5,2,2,12956.0,0,12956.0,1.053,2492,56,0.931,0.0,9.3844e-05,0.99991
1236,713908683,Existing Customer,51,M,1,Unknown,Single,$80K - $120K,Blue,41,6,2,2,18749.0,1314,17435.0,0.711,1381,33,0.435,0.07,0.00011743,0.99988
1247,709991883,Attrited Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,42,2,1,2,6214.0,1147,5067.0,0.861,938,35,0.75,0.185,0.98102,0.01898
1248,770901258,Existing Customer,30,F,1,Graduate,Married,Less than $40K,Blue,17,3,1,3,1512.0,810,702.0,1.294,2558,44,0.571,0.536,8.6952e-05,0.99991
1250,720445533,Existing Customer,60,F,1,College,Married,Less than $40K,Blue,53,4,3,3,3346.0,922,2424.0,0.913,1276,21,0.75,0.276,0.00027607,0.99972
1253,789048858,Existing Customer,32,F,1,Post-Graduate,Married,Less than $40K,Blue,20,5,2,3,2234.0,1865,369.0,0.732,2115,59,0.439,0.835,0.00021143,0.99979
1255,798158808,Existing Customer,53,F,1,College,Single,$40K - $60K,Blue,47,5,3,2,6605.0,1479,5126.0,0.739,2017,47,0.679,0.224,0.00016415,0.99984
1259,708216108,Existing Customer,56,F,1,College,Married,$40K - $60K,Blue,44,5,1,4,4088.0,1557,2531.0,1.248,2250,39,0.857,0.381,0.00014422,0.99986
1261,771653583,Existing Customer,58,M,1,High School,Married,$60K - $80K,Blue,46,3,2,4,4188.0,1147,3041.0,1.042,1276,25,1.083,0.274,0.00029799,0.9997
1262,717374358,Existing Customer,33,M,1,Unknown,Married,$60K - $80K,Blue,22,3,3,0,3637.0,1998,1639.0,1.412,2161,56,0.931,0.549,6.846e-05,0.99993
1265,717277833,Existing Customer,27,F,1,Graduate,Single,Unknown,Blue,13,6,2,4,2339.0,2080,259.0,1.067,2294,45,0.452,0.889,0.00030653,0.99969
1272,794649858,Existing Customer,58,F,1,Uneducated,Married,Less than $40K,Blue,39,3,3,3,2210.0,1624,586.0,0.627,1287,37,0.48,0.735,0.00029196,0.99971
1275,820622433,Existing Customer,39,M,1,High School,Married,$120K +,Blue,34,4,2,2,3250.0,1698,1552.0,0.767,2006,58,0.568,0.522,0.00010386,0.9999
1277,709816158,Existing Customer,31,F,1,Unknown,Single,Unknown,Silver,36,4,3,2,34516.0,0,34516.0,0.791,2183,60,1.069,0.0,0.00016768,0.99983
1280,710927733,Existing Customer,39,M,1,Unknown,Married,$80K - $120K,Blue,36,6,2,3,2899.0,1999,900.0,0.832,1687,35,0.591,0.69,0.00019751,0.9998
1285,712607583,Existing Customer,56,M,1,College,Divorced,$80K - $120K,Blue,36,3,3,3,34516.0,1477,33039.0,1.234,2395,50,0.724,0.043,0.00027607,0.99972
1293,827631483,Existing Customer,57,M,1,High School,Married,$80K - $120K,Blue,53,3,2,4,25058.0,1710,23348.0,0.613,2053,55,0.528,0.068,0.00029799,0.9997
1295,789262683,Existing Customer,60,M,1,Unknown,Divorced,$40K - $60K,Blue,49,4,3,2,3012.0,0,3012.0,0.538,1315,23,0.278,0.0,0.00018558,0.99981
1307,786557358,Existing Customer,44,F,1,Unknown,Married,Less than $40K,Blue,38,5,2,4,3242.0,799,2443.0,0.459,1424,37,0.028,0.246,0.00033692,0.99966
1308,768460908,Existing Customer,59,M,1,Graduate,Single,$40K - $60K,Blue,53,3,3,3,6035.0,1392,4643.0,0.361,1551,32,0.6,0.231,0.00028395,0.99972
1309,718899708,Existing Customer,55,F,1,College,Married,Unknown,Blue,36,6,3,2,17642.0,1846,15796.0,0.72,2148,54,0.862,0.105,0.00016415,0.99984
1310,714697533,Existing Customer,26,M,1,High School,Single,$60K - $80K,Blue,15,6,3,3,4327.0,0,4327.0,0.624,2344,48,0.297,0.0,0.00027604,0.99972
1314,789314133,Existing Customer,37,M,1,High School,Married,$60K - $80K,Blue,27,6,3,3,10320.0,1799,8521.0,0.75,1754,45,0.5,0.174,0.00027604,0.99972
1318,715225458,Existing Customer,56,F,1,Uneducated,Married,Less than $40K,Blue,36,6,3,4,5991.0,1993,3998.0,0.673,1867,53,0.767,0.333,0.000498,0.9995
1323,720747633,Existing Customer,32,M,1,Unknown,Married,$40K - $60K,Blue,36,3,2,4,8998.0,1471,7527.0,0.844,1931,48,0.371,0.163,0.00033692,0.99966
1336,769579608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,46,3,6,4,2240.0,1601,639.0,0.833,3795,70,0.75,0.715,0.00038238,0.99962
1338,716615583,Existing Customer,61,F,1,High School,Married,Less than $40K,Blue,51,3,3,3,1795.0,794,1001.0,0.953,1834,59,1.107,0.442,0.00027604,0.99972
1340,719101908,Existing Customer,51,F,1,Graduate,Married,Unknown,Blue,39,4,3,3,2002.0,1248,754.0,0.502,1585,40,0.905,0.623,0.00028395,0.99972
1341,720521808,Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,19,6,3,2,25662.0,1515,24147.0,0.556,1484,36,0.636,0.059,0.00016883,0.99983
1348,713371233,Existing Customer,43,F,1,Graduate,Married,Less than $40K,Silver,31,5,1,2,11583.0,631,10952.0,0.714,3320,55,0.774,0.054,4.6711e-05,0.99995
1362,772236108,Existing Customer,40,F,1,Graduate,Married,Unknown,Blue,29,5,1,3,8398.0,1892,6506.0,0.861,1489,29,0.526,0.225,8.6952e-05,0.99991
1366,709451508,Existing Customer,63,F,1,High School,Married,Unknown,Blue,50,6,1,3,12766.0,0,12766.0,0.668,1191,28,0.647,0.0,8.453e-05,0.99992
1381,720497958,Existing Customer,29,M,1,Graduate,Married,$80K - $120K,Blue,14,5,3,2,14853.0,0,14853.0,1.025,1800,41,0.519,0.0,0.00016883,0.99983
1388,758408883,Existing Customer,37,F,1,Graduate,Unknown,$40K - $60K,Blue,30,5,3,4,13355.0,1631,11724.0,1.113,1921,37,0.85,0.122,0.00048435,0.99952
1391,812801958,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,50,5,3,4,3566.0,1401,2165.0,0.903,2425,54,0.8,0.393,0.00053237,0.99947
1396,719873808,Existing Customer,34,M,1,College,Married,$60K - $80K,Blue,23,3,2,2,5510.0,1604,3906.0,0.551,1995,53,0.262,0.291,0.00010387,0.9999
1401,718465458,Existing Customer,49,M,1,Unknown,Single,$80K - $120K,Blue,31,6,1,4,5898.0,1348,4550.0,0.64,1002,21,1.333,0.229,0.00016305,0.99984
1406,708913233,Existing Customer,37,M,1,High School,Married,$40K - $60K,Blue,28,3,4,2,3601.0,1236,2365.0,0.726,1802,34,0.478,0.343,0.00019835,0.9998
1408,719905908,Existing Customer,59,M,1,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,3742.0,1175,2567.0,0.514,1505,31,0.824,0.314,0.00029196,0.99971
1412,779138883,Existing Customer,50,M,1,Graduate,Married,$60K - $80K,Blue,34,6,3,4,4702.0,0,4702.0,0.578,1673,44,0.257,0.0,0.00048435,0.99952
1413,708173433,Existing Customer,26,F,1,Unknown,Single,$40K - $60K,Blue,14,4,2,4,5645.0,2324,3321.0,0.655,2482,57,0.727,0.412,0.00033692,0.99966
1417,721415658,Existing Customer,39,F,1,Graduate,Married,$40K - $60K,Blue,27,3,1,2,2700.0,2220,480.0,1.595,2901,59,1.36,0.822,5.1697e-05,0.99995
1426,709267308,Existing Customer,62,M,1,Graduate,Married,$80K - $120K,Blue,49,3,1,2,2437.0,1400,1037.0,0.779,1651,32,1.0,0.574,5.1697e-05,0.99995
1438,713819283,Existing Customer,51,M,1,Uneducated,Married,$80K - $120K,Blue,42,6,2,2,25197.0,2517,22680.0,0.721,3002,58,0.812,0.1,0.00010985,0.99989
1445,709986633,Existing Customer,29,M,1,High School,Married,$40K - $60K,Blue,36,3,1,3,1438.3,0,1438.3,0.742,2144,41,0.577,0.0,8.453e-05,0.99992
1460,717670758,Existing Customer,30,F,1,Graduate,Single,Less than $40K,Blue,20,5,2,3,5030.0,1327,3703.0,0.803,2523,71,0.775,0.264,0.00017969,0.99982
1471,711258108,Existing Customer,54,M,1,College,Married,$120K +,Blue,44,4,3,2,2821.0,2415,406.0,0.441,1419,36,0.8,0.856,0.00016415,0.99984
1478,708799983,Attrited Customer,40,M,1,Post-Graduate,Married,$60K - $80K,Blue,36,6,3,4,18386.0,890,17496.0,0.361,1698,43,0.483,0.048,0.99825,0.00175068
1480,709157133,Existing Customer,39,M,1,Unknown,Divorced,$80K - $120K,Blue,34,6,1,3,3766.0,1049,2717.0,0.666,1514,51,0.645,0.279,9.5577e-05,0.9999
1485,712491108,Existing Customer,35,M,1,Post-Graduate,Married,$80K - $120K,Blue,20,6,3,4,13046.0,1177,11869.0,1.214,2601,52,0.733,0.09,0.00056988,0.99943
1495,721311333,Existing Customer,32,M,1,High School,Married,Unknown,Blue,22,3,1,4,16912.0,1590,15322.0,1.274,2413,41,0.708,0.094,0.00014421,0.99986
1498,799498158,Existing Customer,31,M,1,Post-Graduate,Married,$60K - $80K,Blue,22,5,1,3,2685.0,1580,1105.0,0.727,1642,36,0.636,0.588,0.00010231,0.9999
1505,715247508,Existing Customer,30,F,1,Graduate,Married,Less than $40K,Blue,36,3,2,2,7087.0,1060,6027.0,0.709,1712,37,0.609,0.15,0.00010684,0.99989
1507,751450008,Existing Customer,41,M,1,Post-Graduate,Single,$40K - $60K,Blue,32,3,2,4,10266.0,1390,8876.0,0.593,1720,42,0.556,0.135,0.00036066,0.99964
1508,719227233,Existing Customer,27,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,3,1553.0,723,830.0,0.666,1954,43,0.344,0.466,0.00031211,0.99969
1512,789849108,Existing Customer,35,M,1,Graduate,Single,$60K - $80K,Blue,25,6,1,2,14365.0,0,14365.0,0.61,2290,62,0.632,0.0,5.1697e-05,0.99995
1514,718830183,Existing Customer,46,M,1,High School,Single,$60K - $80K,Blue,38,5,2,4,23996.0,2517,21479.0,0.488,1339,29,0.381,0.105,0.00029799,0.9997
1516,719249733,Existing Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,6,2,2,30011.0,1232,28779.0,0.944,1676,41,0.783,0.041,0.00011743,0.99988
1517,737971833,Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,31,6,3,3,2405.0,1553,852.0,1.156,2503,40,0.667,0.646,0.00028395,0.99972
1518,772468983,Existing Customer,36,M,1,Post-Graduate,Married,$80K - $120K,Blue,26,3,4,2,21927.0,1291,20636.0,0.864,1946,37,0.542,0.059,0.00024008,0.99976
1519,710990283,Existing Customer,56,M,1,High School,Married,$80K - $120K,Blue,36,4,1,2,3906.0,1851,2055.0,0.73,1839,33,0.833,0.474,5.0256e-05,0.99995
1520,808750458,Existing Customer,32,M,1,Doctorate,Single,$60K - $80K,Blue,27,5,3,3,10029.0,606,9423.0,0.727,2192,58,0.657,0.06,0.00041087,0.99959
