,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
629,711757383,Existing Customer,50,F,3,Unknown,Married,Less than $40K,Blue,42,4,1,2,2240.0,0,2240.0,0.668,1905,39,0.345,0.0,6.282e-05,0.99994
636,713580633,Existing Customer,46,M,3,Graduate,Married,$40K - $60K,Blue,32,6,2,3,11477.0,0,11477.0,0.767,1260,27,0.688,0.0,0.00019864,0.9998
638,802276683,Existing Customer,56,M,3,Graduate,Married,$80K - $120K,Blue,50,3,3,3,8022.0,1372,6650.0,0.896,1794,31,1.385,0.171,0.0003139,0.99969
639,780913308,Existing Customer,43,M,3,Unknown,Single,$60K - $80K,Blue,34,6,2,0,13771.0,2517,11254.0,0.501,1510,42,0.75,0.183,4.7889e-05,0.99995
642,713010483,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,36,6,1,3,2936.0,2379,557.0,0.694,1572,57,0.676,0.81,9.6126e-05,0.9999
643,717006333,Existing Customer,54,M,3,High School,Married,$80K - $120K,Blue,36,6,1,2,1438.3,1133,305.3,0.759,1935,41,0.708,0.788,5.5559e-05,0.99994
646,720916683,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,26,4,3,2,11806.0,1811,9995.0,0.754,1465,31,0.476,0.153,0.00018665,0.99981
647,720923658,Existing Customer,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,39,5,2,2,4734.0,954,3780.0,0.6,1570,45,0.452,0.202,0.00013897,0.99986
650,779519058,Existing Customer,51,F,3,Post-Graduate,Divorced,Unknown,Platinum,34,3,1,2,34516.0,1578,32938.0,0.725,1929,40,0.481,0.046,0.00011683,0.99988
651,719085933,Existing Customer,35,M,3,Graduate,Single,$80K - $120K,Blue,24,4,1,2,23561.0,864,22697.0,1.373,2447,64,1.0,0.037,5.7151e-05,0.99994
652,715124958,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,36,5,2,3,24742.0,1676,23066.0,0.566,1306,31,0.55,0.068,0.00020424,0.9998
662,715041333,Existing Customer,39,M,3,Doctorate,Married,$60K - $80K,Blue,29,3,1,3,3537.0,2517,1020.0,1.021,1605,43,0.344,0.712,0.0001391,0.99986
663,712797258,Existing Customer,43,M,3,Graduate,Married,$120K +,Blue,33,3,1,3,34516.0,2129,32387.0,0.587,1463,38,0.583,0.062,9.6126e-05,0.9999
664,769170558,Existing Customer,53,M,3,Graduate,Single,$60K - $80K,Blue,47,6,4,3,16320.0,0,16320.0,0.757,1279,41,0.708,0.0,0.00037935,0.99962
668,718888308,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,36,4,3,2,34516.0,2517,31999.0,0.741,1475,33,0.833,0.073,0.00018665,0.99981
670,709852908,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,3,4307.0,0,4307.0,0.745,1628,37,0.542,0.0,0.00032275,0.99968
673,827108583,Existing Customer,55,M,3,High School,Single,$120K +,Blue,51,3,1,3,34516.0,1266,33250.0,0.846,1161,26,0.368,0.037,9.3448e-05,0.99991
674,787833333,Existing Customer,44,M,3,College,Unknown,$80K - $120K,Blue,35,6,1,2,6361.0,1292,5069.0,1.027,1571,38,0.52,0.203,5.5564e-05,0.99994
677,798792408,Attrited Customer,48,M,3,High School,Married,$80K - $120K,Blue,42,1,1,3,9959.0,0,9959.0,0.688,805,24,0.143,0.0,0.98941,0.01059
679,809825358,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,48,6,1,3,3428.0,1566,1862.0,0.557,1155,34,0.545,0.457,9.8837e-05,0.9999
695,710383158,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,Silver,41,4,1,2,34516.0,0,34516.0,0.499,1506,47,0.516,0.0,5.3096e-05,0.99995
696,798007308,Existing Customer,57,F,3,High School,Married,Unknown,Blue,51,6,1,0,8362.0,0,8362.0,0.528,1175,41,0.464,0.0,2.0494e-05,0.99998
699,712650333,Existing Customer,48,M,3,College,Married,$60K - $80K,Blue,37,3,3,2,11959.0,1665,10294.0,0.675,1191,40,0.481,0.139,0.00018146,0.99982
705,711157833,Existing Customer,56,F,3,Graduate,Single,$40K - $60K,Blue,36,4,1,0,5108.0,1656,3452.0,0.711,1631,41,0.323,0.324,2.1081e-05,0.99998
707,708772308,Existing Customer,41,M,3,Uneducated,Married,$80K - $120K,Blue,24,4,3,3,4119.0,1656,2463.0,0.561,1455,35,0.667,0.402,0.00032275,0.99968
710,709990983,Existing Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,2,5918.0,842,5076.0,0.56,1292,26,0.733,0.142,0.00013897,0.99986
712,716380683,Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,36,6,1,2,3880.0,1542,2338.0,1.015,1598,39,0.5,0.397,5.5559e-05,0.99994
715,713861733,Existing Customer,50,M,3,Graduate,Divorced,$80K - $120K,Blue,36,4,3,1,34516.0,1542,32974.0,0.869,1770,65,0.585,0.045,0.00011256,0.99989
717,789513858,Attrited Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,35,2,2,3,1438.3,0,1438.3,0.694,891,28,0.4,0.0,0.99544,0.00455805
722,779791008,Existing Customer,43,M,3,High School,Married,$80K - $120K,Blue,32,6,2,3,5851.0,1660,4191.0,0.786,1572,38,0.52,0.284,0.00019311,0.99981
724,795904233,Existing Customer,38,F,3,Unknown,Single,Unknown,Blue,32,5,1,0,26945.0,727,26218.0,0.687,1579,40,0.6,0.027,2.3172e-05,0.99998
727,771963708,Attrited Customer,56,M,3,Unknown,Married,$60K - $80K,Blue,45,5,3,2,12248.0,0,12248.0,0.894,767,25,0.562,0.0,0.99515,0.00484967
743,709117533,Existing Customer,42,M,3,High School,Single,$80K - $120K,Blue,36,4,3,1,21134.0,1508,19626.0,0.505,1556,35,0.842,0.071,0.00010943,0.99989
759,711676908,Existing Customer,51,F,3,College,Married,Unknown,Blue,36,3,2,3,12605.0,1449,11156.0,0.703,1870,56,0.647,0.115,0.00019313,0.99981
764,716991933,Attrited Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,35,6,3,1,9786.0,0,9786.0,0.701,820,25,0.562,0.0,0.99143,0.00857
768,772782708,Existing Customer,50,M,3,Post-Graduate,Single,$80K - $120K,Blue,40,5,2,2,31383.0,1688,29695.0,0.765,1721,56,0.75,0.054,0.00013897,0.99986
769,710722908,Existing Customer,53,M,3,Doctorate,Single,$120K +,Blue,36,3,1,0,30883.0,1694,29189.0,0.86,1267,23,0.533,0.055,3.0508e-05,0.99997
770,795155433,Existing Customer,45,M,3,Unknown,Married,$80K - $120K,Blue,38,6,3,1,12918.0,1345,11573.0,1.061,1562,33,1.2,0.104,0.00012373,0.99988
776,716290233,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,33,6,2,3,4343.0,0,4343.0,0.563,1352,35,0.944,0.0,0.00019864,0.9998
780,780598383,Existing Customer,35,M,3,Doctorate,Single,$40K - $60K,Blue,23,4,3,2,2148.0,1545,603.0,0.682,2167,65,0.512,0.719,0.00027008,0.99973
782,710831133,Existing Customer,42,M,3,Unknown,Married,$80K - $120K,Blue,36,5,2,2,18085.0,1487,16598.0,0.792,1582,47,1.043,0.082,0.00012982,0.99987
785,712373208,Attrited Customer,43,M,3,Doctorate,Single,$60K - $80K,Blue,35,3,3,2,3312.0,0,3312.0,0.698,647,19,0.462,0.0,0.99631,0.00368792
794,771190083,Existing Customer,36,F,3,Post-Graduate,Single,Less than $40K,Blue,23,6,2,1,2410.0,1705,705.0,0.798,2505,69,0.568,0.707,8.381e-05,0.99992
798,708313608,Existing Customer,53,M,3,Unknown,Married,$80K - $120K,Blue,43,5,3,0,2464.0,2116,348.0,0.744,2110,43,1.048,0.859,7.5683e-05,0.99992
804,718064283,Existing Customer,46,M,3,Uneducated,Divorced,$60K - $80K,Blue,34,4,3,0,11501.0,713,10788.0,0.84,1481,41,0.519,0.062,7.0795e-05,0.99993
806,779016408,Existing Customer,37,F,3,Uneducated,Married,Less than $40K,Blue,27,6,1,3,2229.0,1791,438.0,1.139,1583,32,0.6,0.803,9.8837e-05,0.9999
811,780095808,Existing Customer,43,M,3,Unknown,Divorced,$60K - $80K,Blue,30,3,2,1,2588.0,1669,919.0,0.788,1053,31,0.55,0.645,7.8291e-05,0.99992
812,709207458,Existing Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,27,4,2,3,10747.0,1603,9144.0,0.471,1340,25,0.923,0.149,0.00019864,0.9998
814,715942683,Existing Customer,32,F,3,Graduate,Single,Less than $40K,Blue,36,3,1,3,3555.0,0,3555.0,0.813,2346,71,0.651,0.0,9.6126e-05,0.9999
816,711927108,Attrited Customer,54,M,3,High School,Married,$80K - $120K,Blue,36,2,3,4,9457.0,350,9107.0,1.024,1196,28,0.333,0.037,0.99808,0.00191647
817,718083483,Existing Customer,42,M,3,Uneducated,Unknown,Less than $40K,Blue,35,4,5,0,6218.0,2134,4084.0,1.25,2086,50,0.786,0.343,7.9073e-05,0.99992
823,714648933,Existing Customer,55,F,3,Graduate,Married,Unknown,Blue,36,3,2,0,4861.0,1123,3738.0,0.938,1556,40,0.538,0.231,4.3568e-05,0.99996
829,716043258,Existing Customer,53,M,3,Unknown,Married,$40K - $60K,Blue,41,6,1,2,1595.0,870,725.0,0.694,1745,41,0.577,0.545,6.282e-05,0.99994
830,716343408,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,38,3,2,1,8475.0,1385,7090.0,0.611,1381,40,0.481,0.163,7.1226e-05,0.99993
834,711147483,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,28,2,2,3,8551.0,1067,7484.0,0.931,1097,32,0.778,0.125,0.99499,0.00501
835,719788833,Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,36,6,2,3,10569.0,0,10569.0,0.838,1682,44,1.0,0.0,0.00019311,0.99981
836,715168983,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,36,5,2,2,7051.0,0,7051.0,0.527,1451,37,0.194,0.0,0.00011811,0.99988
841,711113958,Existing Customer,37,F,3,Unknown,Married,Less than $40K,Blue,25,6,2,1,1438.3,674,764.3,2.18,1717,31,0.722,0.469,7.8291e-05,0.99992
845,719863758,Existing Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,41,6,2,2,1869.0,758,1111.0,0.91,1549,34,0.478,0.406,0.00013897,0.99986
847,720718908,Existing Customer,46,M,3,Uneducated,Single,$120K +,Blue,36,5,1,3,26977.0,1961,25016.0,0.641,1958,41,1.05,0.073,9.8837e-05,0.9999
849,779773533,Existing Customer,50,F,3,Unknown,Married,Less than $40K,Blue,34,6,1,3,7623.0,2517,5106.0,1.007,1367,29,1.071,0.33,0.00010566,0.99989
859,787595658,Existing Customer,57,F,3,Unknown,Single,Less than $40K,Blue,29,6,1,1,8801.0,1421,7380.0,0.568,1104,31,0.292,0.161,3.7884e-05,0.99996
860,720244983,Existing Customer,40,M,3,Unknown,Single,$40K - $60K,Blue,28,4,1,1,3563.0,1707,1856.0,0.506,1482,42,0.312,0.479,3.7884e-05,0.99996
870,717028158,Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,44,3,2,3,12163.0,2082,10081.0,1.554,2649,56,0.697,0.171,0.00019864,0.9998
871,788485908,Existing Customer,44,M,3,Unknown,Married,$60K - $80K,Blue,37,3,2,3,6224.0,0,6224.0,0.738,1463,34,0.889,0.0,0.00021834,0.99978
873,710793783,Existing Customer,53,F,3,Graduate,Married,Unknown,Blue,40,6,3,1,12059.0,1978,10081.0,0.877,1836,36,0.895,0.164,0.00011256,0.99989
874,794340033,Existing Customer,34,F,3,Uneducated,Married,$40K - $60K,Blue,28,5,1,3,2799.0,1762,1037.0,0.986,1817,39,0.56,0.63,9.8837e-05,0.9999
878,716341833,Existing Customer,53,F,3,College,Married,Less than $40K,Blue,44,6,2,3,4646.0,1730,2916.0,0.683,1774,37,0.85,0.372,0.00019313,0.99981
881,714208533,Attrited Customer,43,M,3,High School,Married,$60K - $80K,Blue,36,1,3,3,8663.0,288,8375.0,0.639,916,33,0.32,0.033,0.99673,0.00326528
886,708655983,Existing Customer,49,F,3,High School,Divorced,Unknown,Blue,40,3,3,2,5267.0,0,5267.0,0.442,1353,24,0.263,0.0,0.00018145,0.99982
887,720426708,Attrited Customer,56,M,3,High School,Single,$60K - $80K,Blue,45,2,1,3,8512.0,0,8512.0,1.038,811,27,1.25,0.0,0.98941,0.01059
893,715490733,Existing Customer,54,F,3,Uneducated,Single,Unknown,Blue,36,5,1,2,11975.0,1542,10433.0,0.77,1211,35,0.4,0.129,5.8763e-05,0.99994
895,820355433,Existing Customer,43,M,3,Unknown,Single,$40K - $60K,Blue,38,6,1,1,2615.0,0,2615.0,0.589,1395,34,0.259,0.0,3.7884e-05,0.99996
899,708833133,Existing Customer,40,F,3,Graduate,Divorced,Less than $40K,Blue,29,5,2,2,3170.0,2517,653.0,1.301,2027,49,0.815,0.794,0.00011811,0.99988
900,719885883,Existing Customer,53,M,3,College,Single,$120K +,Blue,36,6,2,0,34516.0,1901,32615.0,0.914,1497,43,1.15,0.055,4.2358e-05,0.99996
906,766285608,Existing Customer,42,M,3,High School,Single,$40K - $60K,Blue,35,4,3,3,3266.0,1900,1366.0,1.568,2183,56,0.75,0.582,0.00030516,0.99969
911,780713058,Existing Customer,46,M,3,High School,Married,$60K - $80K,Blue,35,4,3,3,14701.0,1635,13066.0,0.618,3490,69,0.533,0.111,0.00030516,0.99969
928,802817358,Existing Customer,38,F,3,High School,Married,Unknown,Blue,32,4,2,1,11594.0,2072,9522.0,0.983,2320,51,0.594,0.179,6.9242e-05,0.99993
936,721049658,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,34,6,3,0,2506.0,0,2506.0,0.598,1687,62,0.59,0.0,6.8853e-05,0.99993
940,826775058,Existing Customer,43,F,3,Uneducated,Married,Less than $40K,Blue,39,4,1,2,4175.0,2517,1658.0,0.551,1520,36,0.44,0.603,5.8763e-05,0.99994
947,767753958,Existing Customer,37,M,3,Graduate,Unknown,$40K - $60K,Blue,31,6,1,2,8504.0,1956,6548.0,0.963,1881,51,0.417,0.23,5.7151e-05,0.99994
956,709217358,Existing Customer,40,M,3,Post-Graduate,Married,$80K - $120K,Blue,36,5,3,2,20371.0,1832,18539.0,0.907,1665,45,0.8,0.09,0.00021962,0.99978
958,721051908,Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,33,3,1,3,7552.0,0,7552.0,0.463,1393,32,0.455,0.0,9.6126e-05,0.9999
966,716580033,Existing Customer,53,M,3,High School,Married,$120K +,Blue,36,3,1,3,21178.0,1796,19382.0,1.182,1872,59,1.107,0.085,9.3448e-05,0.99991
969,720611058,Existing Customer,40,M,3,Graduate,Single,$120K +,Blue,27,4,2,3,17018.0,0,17018.0,0.69,1550,47,0.621,0.0,0.00019864,0.9998
972,713756508,Existing Customer,46,M,3,Graduate,Divorced,Less than $40K,Blue,36,5,1,3,4213.0,997,3216.0,0.668,1264,30,0.667,0.237,9.6126e-05,0.9999
989,721117533,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,26,3,3,3,2171.0,1418,753.0,0.505,1415,45,0.406,0.653,0.0003139,0.99969
991,824807658,Existing Customer,45,M,3,Graduate,Married,$60K - $80K,Blue,41,6,3,3,9106.0,2477,6629.0,0.515,1239,33,0.737,0.272,0.0003139,0.99969
993,824782008,Existing Customer,42,M,3,High School,Unknown,$60K - $80K,Blue,38,5,1,2,10239.0,510,9729.0,0.344,1228,26,0.529,0.05,5.5559e-05,0.99994
995,717127083,Existing Customer,37,M,3,Graduate,Married,$120K +,Blue,25,3,3,0,15017.0,1733,13284.0,0.635,2076,58,0.487,0.115,6.8853e-05,0.99993
1001,708543258,Existing Customer,36,M,3,High School,Married,$80K - $120K,Blue,36,5,3,2,2607.0,1880,727.0,1.464,2045,39,0.95,0.721,0.00018145,0.99982
1003,712240083,Attrited Customer,38,F,3,Unknown,Single,Less than $40K,Blue,30,6,2,2,3730.0,2517,1213.0,0.853,858,22,0.467,0.675,0.99236,0.00764
1006,778929783,Attrited Customer,40,M,3,Graduate,Divorced,$80K - $120K,Blue,22,2,2,3,1925.0,0,1925.0,0.672,781,28,0.75,0.0,0.99499,0.00501
1007,714244383,Existing Customer,39,M,3,College,Unknown,$80K - $120K,Blue,36,4,2,3,33406.0,1692,31714.0,1.242,1529,30,0.875,0.051,0.00019313,0.99981
1018,720352533,Existing Customer,43,M,3,High School,Unknown,$60K - $80K,Blue,36,5,3,3,20811.0,1425,19386.0,0.382,1483,38,0.52,0.068,0.00030516,0.99969
1019,708431433,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,31,3,3,2,11789.0,1420,10369.0,0.659,1463,32,0.684,0.12,0.00018665,0.99981
1020,716996583,Existing Customer,50,M,3,High School,Divorced,$120K +,Blue,37,3,1,2,3073.0,1792,1281.0,1.099,1734,35,1.188,0.583,5.5559e-05,0.99994
1021,718699683,Existing Customer,48,M,3,College,Married,$80K - $120K,Silver,36,6,2,2,34516.0,0,34516.0,0.691,1733,54,0.636,0.0,0.00010375,0.9999
1024,813952233,Existing Customer,44,M,3,Graduate,Unknown,Less than $40K,Blue,39,5,2,4,2978.0,2134,844.0,0.579,1413,46,0.394,0.717,0.00033886,0.99966
1025,713053383,Attrited Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,1,3,34516.0,781,33735.0,0.803,853,12,0.091,0.023,0.98971,0.01029
1026,709979583,Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,46,3,1,3,34516.0,854,33662.0,0.928,1999,54,0.8,0.025,9.6126e-05,0.9999
1036,803595858,Attrited Customer,56,F,3,High School,Married,$40K - $60K,Blue,51,5,2,1,1438.3,0,1438.3,0.597,594,14,0.556,0.0,0.98576,0.01424
1041,717364458,Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,26,6,1,4,4331.0,1445,2886.0,1.07,2053,33,1.75,0.334,0.00015942,0.99984
1042,778755858,Existing Customer,46,M,3,Graduate,Unknown,$80K - $120K,Blue,27,5,1,3,3665.0,1725,1940.0,0.495,1881,55,0.618,0.471,9.6126e-05,0.9999
1048,708856983,Attrited Customer,36,M,3,Post-Graduate,Married,$120K +,Blue,27,2,1,2,13873.0,0,13873.0,0.233,694,18,0.286,0.0,0.98535,0.01465
1052,720650208,Existing Customer,40,F,3,College,Unknown,$40K - $60K,Blue,22,3,3,3,12588.0,2005,10583.0,0.996,1561,26,1.0,0.159,0.00030519,0.99969
1059,712475733,Existing Customer,38,F,3,High School,Married,Less than $40K,Blue,28,4,2,3,2435.0,1888,547.0,0.922,1847,39,0.696,0.775,0.00019311,0.99981
1069,773448558,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,40,6,3,3,3673.0,2292,1381.0,0.637,1257,34,0.545,0.624,0.0003139,0.99969
1071,708344358,Existing Customer,53,F,3,High School,Married,Unknown,Blue,45,5,1,3,2495.0,1354,1141.0,0.623,1311,31,0.476,0.543,9.3448e-05,0.99991
1075,719412258,Existing Customer,39,F,3,Graduate,Single,Less than $40K,Blue,30,5,3,4,5202.0,815,4387.0,1.108,1558,48,0.778,0.157,0.00053543,0.99946
1077,717683583,Existing Customer,39,M,3,High School,Single,$60K - $80K,Blue,36,4,2,3,6929.0,1691,5238.0,0.534,1388,27,0.929,0.244,0.00019311,0.99981
1078,820584408,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,44,3,3,2,4364.0,1507,2857.0,1.05,1392,38,1.375,0.345,0.00018665,0.99981
1079,719392833,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Blue,38,3,3,2,2400.0,1613,787.0,0.629,1311,34,0.417,0.672,0.00018665,0.99981
1080,718595583,Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,36,3,2,3,25878.0,1733,24145.0,0.438,1777,54,0.862,0.067,0.00019864,0.9998
1083,711999783,Existing Customer,41,M,3,Uneducated,Married,$80K - $120K,Blue,31,4,2,2,4740.0,1348,3392.0,0.472,1406,23,0.533,0.284,0.00012144,0.99988
1085,789920883,Existing Customer,45,F,3,Graduate,Single,Unknown,Blue,36,3,3,4,11189.0,2517,8672.0,2.041,2959,58,1.231,0.225,0.00053543,0.99946
1088,712120608,Attrited Customer,35,M,3,College,Married,$80K - $120K,Blue,27,3,2,3,3575.0,1884,1691.0,0.384,861,15,1.5,0.527,0.99485,0.00515
1092,826723308,Existing Customer,58,M,3,College,Married,$120K +,Blue,54,5,1,4,3452.0,2088,1364.0,0.768,1008,21,0.4,0.605,0.00015944,0.99984
1094,709584483,Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,25,4,1,4,3030.0,2517,513.0,0.785,1805,44,0.467,0.831,0.00016399,0.99984
1095,715708308,Existing Customer,54,F,3,Doctorate,Married,$40K - $60K,Blue,39,3,1,3,2112.0,1594,518.0,1.204,1338,29,2.222,0.755,0.0001391,0.99986
1098,711848658,Existing Customer,35,M,3,College,Married,$60K - $80K,Blue,17,3,3,2,2259.0,1776,483.0,1.292,1790,31,0.824,0.786,0.00018146,0.99982
1101,711648708,Existing Customer,44,M,3,Graduate,Married,$80K - $120K,Blue,36,3,3,2,25666.0,756,24910.0,0.69,4088,84,0.867,0.029,0.00018665,0.99981
1102,713149683,Existing Customer,44,F,3,College,Single,Less than $40K,Blue,24,5,1,4,9297.0,1668,7629.0,0.521,1264,31,0.632,0.179,0.00015944,0.99984
1122,713610033,Existing Customer,47,M,3,Post-Graduate,Single,$60K - $80K,Blue,36,5,3,3,5062.0,1996,3066.0,0.591,1314,40,0.429,0.394,0.00036935,0.99963
1123,709364433,Existing Customer,36,F,3,High School,Married,Unknown,Blue,30,6,2,2,3399.0,2173,1226.0,0.795,1571,34,1.0,0.639,0.00011482,0.99989
1129,709220583,Existing Customer,34,M,3,Graduate,Divorced,$80K - $120K,Blue,21,6,4,2,4670.0,0,4670.0,0.883,2256,56,0.6,0.0,0.00022556,0.99977
1131,740852733,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,42,4,1,2,10155.0,1805,8350.0,0.673,1685,49,0.815,0.178,5.5559e-05,0.99994
1133,715127208,Existing Customer,48,M,3,Doctorate,Divorced,$120K +,Blue,36,4,3,2,34516.0,2517,31999.0,0.697,1699,48,0.846,0.073,0.00027008,0.99973
1138,789198708,Existing Customer,58,M,3,Graduate,Married,$120K +,Blue,47,3,1,2,27088.0,0,27088.0,0.581,1135,24,0.846,0.0,5.7151e-05,0.99994
1144,790128033,Existing Customer,54,M,3,High School,Single,$80K - $120K,Blue,47,3,1,2,16494.0,1348,15146.0,0.759,1302,36,0.385,0.082,5.5559e-05,0.99994
1150,811457058,Existing Customer,51,F,3,Post-Graduate,Married,Less than $40K,Blue,46,5,3,2,5881.0,2005,3876.0,0.659,1931,56,0.806,0.341,0.00021962,0.99978
1151,773073558,Existing Customer,44,F,3,Graduate,Divorced,Less than $40K,Blue,36,6,3,3,1467.0,896,571.0,0.692,1731,54,0.5,0.611,0.0003139,0.99969
1153,713480583,Existing Customer,46,F,3,High School,Married,Unknown,Blue,36,5,2,2,4668.0,0,4668.0,0.89,1612,47,1.474,0.0,0.00011482,0.99989
1168,712924383,Attrited Customer,55,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,2,8411.0,979,7432.0,1.029,990,22,0.375,0.116,0.99236,0.00764
1169,709366458,Existing Customer,43,F,3,College,Married,Less than $40K,Blue,36,3,2,4,2227.0,1394,833.0,1.481,1972,41,0.864,0.626,0.00032945,0.99967
1170,796990908,Existing Customer,35,M,3,Post-Graduate,Single,$80K - $120K,Silver,29,5,3,2,34516.0,1872,32644.0,1.068,2227,61,1.103,0.054,0.00019844,0.9998
1172,788974608,Existing Customer,48,M,3,Graduate,Unknown,$60K - $80K,Blue,35,5,1,3,2829.0,2342,487.0,0.991,1561,41,1.05,0.828,9.6126e-05,0.9999
1174,787438983,Existing Customer,43,M,3,College,Single,$40K - $60K,Blue,23,6,2,2,4559.0,1664,2895.0,0.871,1652,37,0.609,0.365,0.00011483,0.99989
1184,783020958,Existing Customer,39,M,3,Unknown,Married,$80K - $120K,Blue,33,6,6,4,18582.0,794,17788.0,0.717,1836,46,0.586,0.043,0.00046462,0.99954
1185,715764483,Existing Customer,53,F,3,High School,Unknown,Less than $40K,Blue,37,3,2,4,7202.0,974,6228.0,0.517,1397,33,0.5,0.135,0.00032942,0.99967
1197,710180958,Existing Customer,43,M,3,High School,Single,$40K - $60K,Blue,33,5,2,3,3040.0,2517,523.0,0.493,1598,31,0.476,0.828,0.00019311,0.99981
1199,787547208,Existing Customer,48,F,3,College,Single,Less than $40K,Blue,38,3,3,4,7326.0,1710,5616.0,1.171,1852,62,1.0,0.233,0.00052057,0.99948
1200,714983283,Attrited Customer,39,F,3,High School,Single,Less than $40K,Blue,36,6,1,3,3651.0,0,3651.0,0.977,862,19,1.111,0.0,0.98941,0.01059
1202,710406633,Attrited Customer,51,F,3,Uneducated,Married,Unknown,Blue,36,3,3,2,3664.0,0,3664.0,0.839,1168,31,0.409,0.0,0.99482,0.00518
1203,767653233,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,42,6,1,3,6085.0,930,5155.0,1.307,3154,59,0.967,0.153,9.6126e-05,0.9999
1207,717567333,Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,26,6,3,2,3991.0,1982,2009.0,0.748,1661,35,0.944,0.497,0.00018665,0.99981
1208,772794108,Existing Customer,46,F,3,Doctorate,Single,Less than $40K,Blue,36,5,1,4,2201.0,651,1550.0,0.825,3165,65,0.585,0.296,0.0002373,0.99976
1216,709214358,Existing Customer,39,F,3,Graduate,Divorced,Unknown,Blue,30,3,3,2,2420.0,1422,998.0,0.731,1362,24,0.714,0.588,0.00018665,0.99981
1218,811534983,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,49,5,2,4,2031.0,1069,962.0,0.87,1943,47,0.621,0.526,0.00033886,0.99966
1224,708488208,Existing Customer,57,F,3,Uneducated,Married,Less than $40K,Blue,47,5,3,3,2515.0,1922,593.0,1.181,2231,58,0.611,0.764,0.00032275,0.99968
1237,708212658,Existing Customer,38,F,3,Graduate,Married,Less than $40K,Blue,18,6,3,2,2193.0,1260,933.0,0.886,1799,47,0.567,0.575,0.00018665,0.99981
1238,756013833,Existing Customer,57,M,3,Doctorate,Married,$80K - $120K,Blue,50,3,2,3,4522.0,1861,2661.0,0.957,1806,38,0.727,0.412,0.00028744,0.99971
1240,713735508,Existing Customer,35,M,3,Uneducated,Married,$80K - $120K,Blue,25,3,1,2,11927.0,675,11252.0,0.574,1986,36,0.636,0.057,5.8763e-05,0.99994
1245,818497758,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,49,4,1,3,1906.0,1271,635.0,0.574,1343,37,0.682,0.667,9.6126e-05,0.9999
